cod.categoria,grupo,natureza,status,data.pagamento,cod.conta,cod.cliente,valor
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991730694,"104,34"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991636198,"96,78"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991729865,"102,69"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991721372,"106,95"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991605793,"104,24"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991731673,"101,11"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991595179,"99,13"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1895907944,1991685917,"96,15"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-23,1974852706,,"0,02"
2.04.04,CONTAS A PAGAR,P,PAGO,2022-01-24,1895907098,1900931378,"72,35"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-01-24,1895907098,1908335951,"159,93"
2.03.12,CONTAS A PAGAR,P,PAGO,2022-01-24,1895907098,1905368930,"2448,78"
2.12.03,CONTAS A PAGAR,P,PAGO,2022-01-24,1895907098,1904370378,"139,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907098,1988928655,"872,79"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-01-24,1895907098,1900962374,"2,89"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907937,1992054736,"192,41"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907937,1992260957,"102,28"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1992262708,"99,27"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1991925314,"103,2"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1991916236,"102,09"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1991863495,"103,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1991916179,"101,11"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1991888034,"98,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1895907944,1992017253,"99,13"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-01-24,1895907893,,"1,49"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-24,1974852706,,"0,02"
2.06.03,CONTAS A PAGAR,P,PAGO,2022-01-25,1895907098,1924364769,"42,74"
2.06.04,CONTAS A PAGAR,P,PAGO,2022-01-25,1895907098,1924364769,"197,24"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907098,1900962374,"0,91"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907937,1993334955,"102,46"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907937,1957088429,"137,68"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907937,1992988710,"97,27"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907944,1993334960,"101,11"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907944,1993412028,"186,74"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907944,1992263488,"102,46"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1895907944,1993250641,"100,42"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-25,1974852706,,"0,06"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907098,1993269404,"939,2"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-01-26,1895907098,1900962374,"3,01"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907937,1994286630,"197,13"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907937,1994346624,"204,31"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907937,1994403630,"102,95"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907944,1994209950,"99,74"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907944,1994567087,"94,57"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1895907944,1994109455,"99,13"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-26,1974852706,,"0,07"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-01-27,1895907098,1995687048,"352,03"
2.04.01,CONTAS A PAGAR,P,PAGO,2022-01-27,1895907098,1996336829,"17189,37"
2.07.01,CONTAS A PAGAR,P,PAGO,2022-01-27,1895907098,2002184348,"91,13"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907098,1900962374,"67,57"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907937,1995410402,"99,86"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907937,1995466058,"111,29"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907944,1995796634,"99,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907944,1995518862,"106,95"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907944,1991925314,"97,5"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1895907944,1995489304,"95,55"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-27,1974852706,,"0,06"
2.08.02,CONTAS A PAGAR,P,PAGO,2022-01-27,1914767605,,"17,08"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907098,1946506042,"11880,71"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907098,1946506042,"19328,42"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907937,1996506824,"97,84"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907937,1996630020,"102,84"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907937,1997196171,"136,35"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907944,1996391081,"102,69"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907944,1996658762,"107,69"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907944,1996394163,"105,28"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907944,1996397977,"99,45"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1895907944,1996667521,"94,57"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-28,1974852706,,"0,08"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-29,1895907944,1997722029,"105,16"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-29,1895907944,1997699428,"202,2"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-29,1895907944,1997737034,"103,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-29,1895907944,1997580413,"102,46"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-29,1895907944,1997620714,"101,11"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-29,1974852706,,"0,06"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-30,1895907937,1997902103,"100,28"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-30,1895907944,1997836916,"100,28"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-30,1895907944,1997956585,"109,12"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-30,1895907944,1997938208,"103,2"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-30,1974852706,,"0,03"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-01-30,1914767605,,"887,13"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-01-31,1914767605,7072269190,"125,19"
1.01.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-31,1895907098,1921123409,"8486,22"
2.12.03,CONTAS A PAGAR,P,PAGO,2022-01-31,1895907098,1904370378,"135,65"
2.04.13,CONTAS A PAGAR,P,PAGO,2022-01-31,1895907098,1908335951,"41,41"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-31,1895907944,1998061455,"97,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-31,1895907944,1998061455,"103,74"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-31,1895907944,1998035685,"112,18"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-01-31,1895907944,2000981518,"103,06"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-01-31,1974852706,,"0,04"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907698,1958649764,"3279,48"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907698,1905332860,"909,31"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907698,1905339857,"700,41"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907698,1905333848,"1416,43"
2.06.05,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1924364769,"79426,26"
2.06.06,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1924364769,"29264,86"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1905331003,"2124,09"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1983024453,"722,56"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1905331901,"1399,85"
2.12.05,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1950073773,"921,05"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1991779141,"89,93"
2.03.03,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1905331901,"1287,54"
2.04.06,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1943651520,"208,32"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907098,1960304123,"734,53"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-02-01,1895907098,1900962374,"2,92"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907098,1900962374,"434,92"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907937,1999895494,"200,7"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907937,1999893287,"119,02"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907937,1999852801,"197,78"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907937,1999296896,"101,78"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907937,1999774766,"98,27"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907944,2000982079,"101,3"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907944,2000984251,"192,51"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907944,2000983204,"103,14"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1895907944,1967718362,"187,41"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-01,1974852706,,"0,08"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-02-01,1974852706,,"88,11"
2.13.01,CONTAS A PAGAR,P,PAGO,2022-02-02,1895907098,1908336323,"166,44"
2.06.03,CONTAS A PAGAR,P,PAGO,2022-02-02,1895907098,1925594636,"4345,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907098,1925624061,"12857,91"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907937,2001246308,"182,39"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907937,2001510882,"108,75"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907937,2000968964,"101,28"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2001473074,"104,34"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2001060511,"103,22"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2001060256,"98,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2002183060,"105,63"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2001187555,"193,06"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2001060380,"102,46"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1895907944,2002183089,"98,14"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-02-02,1895907893,,"1,55"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-02,1974852706,,"0,04"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-02-02,1895907098,,"58,11"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-02-02,1895907098,,"2,01"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2003960380,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408679,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407142,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413517,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407457,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411295,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413962,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413827,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413790,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413733,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413682,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413551,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413533,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413168,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413144,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412982,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412916,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412885,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412581,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412551,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412542,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412514,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412439,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412594,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002412229,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411951,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411942,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411779,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411748,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411666,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411490,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411443,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411404,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411314,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411279,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411202,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411118,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411082,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002411032,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,1979930477,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002410256,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002409927,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002410544,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002409403,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002409145,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408715,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408630,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408531,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408521,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408485,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407811,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407512,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407502,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407448,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407285,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407273,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407194,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407182,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407170,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407106,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407095,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002408501,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002406980,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002406939,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002406934,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002406884,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002406865,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002406714,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002407521,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,1960756536,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907893,2002413389,"911,57"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-03,1895907098,1909085440,"591,14"
2.03.01,CONTAS A PAGAR,P,PAGO,2022-02-03,1895907098,1895902891,"596,99"
2.01.04,CONTAS A PAGAR,P,PAGO,2022-02-03,1895907098,1906918681,"849,72"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907098,1900962374,"6,55"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002327662,"60,28"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002261341,"191,96"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002258995,"110,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002412200,"114,31"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002407258,"111,29"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002407250,"106,03"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002407263,"120,2"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002408569,"103,19"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907937,2002411547,"103,29"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907944,2002773151,"98,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907944,2002410463,"98,21"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907944,2002227158,"190,42"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907944,2002409684,"108,04"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907944,2002183117,"102,09"
1.05.01,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1895907944,2004308127,"96,52"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-02-03,1895907893,,"21591,33"
2.05.05,CONTAS A PAGAR,P,PAGO,2022-02-03,1895907942,,"59,85"
1.02.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-03,1974852706,,"0,03"
2.05.04,CONTAS A PAGAR,P,PAGO,2022-02-03,1895907098,,"0,47"
2.04.14,CONTAS A PAGAR,P,PAGO,2022-02-03,1974852706,,"61,5"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907942,2032811436,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2001204416,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002734582,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,1991888034,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2004430601,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002739727,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002772523,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002714312,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002788309,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2005205223,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002689587,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002762182,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002814241,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002832574,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2013478723,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,1957134925,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002764717,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002746554,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002793319,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003118839,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002770089,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2002834872,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003508741,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003472116,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003464742,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003439573,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003406024,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,1941066751,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003361501,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,1959920376,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003281582,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003281373,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003261598,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003253277,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003232207,"1051,05"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003232162,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003230013,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003140165,"1105,23"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003133518,"1072,72"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003127354,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003127330,"1083,56"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003121972,"1094,4"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003118760,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003118583,"1061,89"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003103540,"1116,07"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-02-04,1895907893,2003076872,"1094,4"
